,$(ΣI)_{n}$,$(ΣS)_{n}$,"$I_{1619, n}$","$S_{1619, n}$","$I_{1720, n}$","$S_{1720, n}$",$(\frac{ΣI}{ΣS})_{n}$,$(\frac{ΣI}{I_{1619}})_{n}$,$(\frac{ΣI}{S_{1619}})_{n}$,$(\frac{ΣI}{I_{1720}})_{n}$,$(\frac{ΣI}{S_{1720}})_{n}$,$(\frac{ΣS}{I_{1619}})_{n}$,$(\frac{ΣS}{S_{1619}})_{n}$,$(\frac{ΣS}{I_{1720}})_{n}$,$(\frac{ΣS}{S_{1720}})_{n}$,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(\frac{I_{1619}}{I_{1720}})_{n}$,$(\frac{I_{1619}}{S_{1720}})_{n}$,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(\frac{S_{1619}}{S_{1720}})_{n}$,$(\frac{I_{1720}}{S_{1720}})_{n}$,$(ΣI^{-1})_{n}$,$(ΣI^2)_{n}$,$(ΣI^{-2})_{n}$,$(ΣI^3)_{n}$,$(ΣI^{-3})_{n}$,$(ΣI^4)_{n}$,$(ΣI^{-4})_{n}$,$(ΣI^5)_{n}$,$(ΣI^{-5})_{n}$,$(ΣS^{-1})_{n}$,$(ΣS^2)_{n}$,$(ΣS^{-2})_{n}$,$(ΣS^3)_{n}$,$(ΣS^{-3})_{n}$,$(ΣS^4)_{n}$,$(ΣS^{-4})_{n}$,$(ΣS^5)_{n}$,$(ΣS^{-5})_{n}$,$(I_{1619}^{-1})_{n}$,$(I_{1619}^2)_{n}$,$(I_{1619}^{-2})_{n}$,$(I_{1619}^3)_{n}$,$(I_{1619}^{-3})_{n}$,$(I_{1619}^4)_{n}$,$(I_{1619}^{-4})_{n}$,$(I_{1619}^5)_{n}$,$(I_{1619}^{-5})_{n}$,$(S_{1619}^{-1})_{n}$,$(S_{1619}^2)_{n}$,$(S_{1619}^{-2})_{n}$,$(S_{1619}^3)_{n}$,$(S_{1619}^{-3})_{n}$,$(S_{1619}^4)_{n}$,$(S_{1619}^{-4})_{n}$,$(S_{1619}^5)_{n}$,$(S_{1619}^{-5})_{n}$,$(I_{1720}^{-1})_{n}$,$(I_{1720}^2)_{n}$,$(I_{1720}^{-2})_{n}$,$(I_{1720}^3)_{n}$,$(I_{1720}^{-3})_{n}$,$(I_{1720}^4)_{n}$,$(I_{1720}^{-4})_{n}$,$(I_{1720}^5)_{n}$,$(I_{1720}^{-5})_{n}$,$(S_{1720}^{-1})_{n}$,$(S_{1720}^2)_{n}$,$(S_{1720}^{-2})_{n}$,$(S_{1720}^3)_{n}$,$(S_{1720}^{-3})_{n}$,$(S_{1720}^4)_{n}$,$(S_{1720}^{-4})_{n}$,$(S_{1720}^5)_{n}$,$(S_{1720}^{-5})_{n}$,$(ln|ΣI|)_{n}$,$(ln|ΣS|)_{n}$,$(ln|I_{1619}|)_{n}$,$(ln|S_{1619}|)_{n}$,$(ln|I_{1720}|)_{n}$,$(ln|S_{1720}|)_{n}$
17,3.8024,144.23807435246377,0.6650178970545867,19.215621168164738,0.4570044740442943,3.5814127001722085,0.026361971463293114,5.717740856059829,0.1978806704567835,8.320268653718825,1.0617039471092415,216.89352270262927,7.50629256739452,315.61632882063157,40.27407239202794,0.03460819149350985,1.455167147860638,0.18568591579032764,42.04689944961524,5.365374721332946,0.12760452712481857,0.26299179465600675,14.45824576,0.0691646840563872,54.976033677824,0.018189744386804967,209.04087045655797,0.004783753520619863,794.857005824016,0.0012580879235798083,0.006932982185801891,20804.622092906866,4.806624198864637e-05,3000818.6283116112,3.3324239944572817e-07,432832300.4286685,2.3103636189111117e-09,62430897531.37822,1.6017709812635526e-11,1.5037189291131468,0.44224880340290484,2.261170617773189,0.2941033692139071,3.4001650599000124,0.1955840041113012,5.112892562680785,0.13006686311161317,7.688353329024923,0.05204099265116335,369.2400968784208,0.0027082649161184378,7095.17782171218,0.00014094079459712314,136338.24914278556,7.334698855878008e-06,2619824.146258628,3.8170500925724364e-07,2.1881623852616308,0.20885308929650204,4.78805462427387,0.09544679622647395,10.47704102741409,0.04361961290869266,22.925467085030384,0.019934358255352797,50.16464474001709,0.27921942644362546,12.826516928954788,0.07796348810350717,45.937050628332514,0.02176892043180569,164.5195365287638,0.0060783054772657035,589.2123575505602,0.0016971809691112769,1.3356324463176625,4.971465228504114,-0.4079413258243874,2.955723550747207,-0.7830620981045758,1.2757573315616095
18,3.1738,58.67017078533058,0.4985023709234713,14.48932940627978,0.3645975452443007,3.03750328643968,0.05409563254234725,6.366669819685236,0.21904395372669574,8.704940670605383,1.044871297479344,117.69286207534901,4.049198492229911,160.91762424241855,19.315261664819165,0.03440479244728999,1.3672674910343867,0.16411582932236962,39.74061151884914,4.770144437691464,0.12003198379141607,0.3150797151679375,10.07300644,0.09927522691030861,31.969707839271997,0.0312796102181324,101.46545874028146,0.009855570678093265,322.0310729499053,0.0031052904020711022,0.017044436493272183,3442.1889399798583,0.0002905128153731885,201953.81298399434,4.9516272321100176e-06,11848664.69851966,8.439769589605631e-08,695163181.440266,1.43851116787883e-09,2.006008513354728,0.2485046138163222,4.024070155651647,0.12388013917285824,8.072318990573889,0.06175454308799943,16.193140617606268,0.030784786144663383,32.483577936868414,0.06901630654946618,209.94066664368395,0.0047632505697298875,3041.89947477431,0.0003287419614923974,44075.08351079443,2.26885559900321e-05,638618.4035971907,1.5658803353727826e-06,2.7427502270481394,0.1329313699981699,7.5226788079726195,0.04846645118729463,20.632829008577126,0.017670749129590345,56.59069644792035,0.006442711755276504,155.21414553134585,0.329217750796945,9.226426215131857,0.10838432743979938,28.025299950556235,0.03568204450137036,85.12694070327237,0.011747162434577647,258.5733621507456,0.0038673743949580175,1.154929608146605,4.071931433881726,-0.6961469334762658,2.6734124755018005,-1.0089611494966608,1.1110358906215319
19,4.1857,153.18165489237248,0.87909495792215,21.333387929319116,0.5358792956336372,2.7972585315325347,0.027325073638491043,4.761374140847561,0.19620418537683207,7.81090076460357,1.496357935033906,174.2492702431559,7.180371697167253,285.85104171872626,54.76135050286139,0.04120747069498433,1.6404719590494459,0.31427018561652936,39.81006189853627,7.626534225862629,0.1915730310919974,0.23890866521728746,17.52008449,0.05707735031590593,73.33381764979299,0.013636273578112606,306.9533605367385,0.003257823919084647,1284.8146811986262,0.0007783223640214652,0.0065281968699359835,23464.6193955659,4.261735437264197e-05,3594349.2304324456,2.782144794204339e-07,550588363.3787675,1.8162388937233454e-09,84340036666.84253,1.1856765061060738e-11,1.1375335405899996,0.7728079450441466,1.2939825559672202,0.6793715679304873,1.4719485583510894,0.5972321199233568,1.6743908551474604,0.5250237453337797,1.9046757577874078,0.04687488003842418,455.1134405428186,0.0021972543786166576,9709.111578947059,0.0001029960354115581,207128.24376272166,4.827926804350075e-06,4418747.175308714,2.2630848978820237e-07,1.866091875816129,0.2871666194888032,3.482298888986959,0.15388664578115258,6.498289665902095,0.08246466734862706,12.126405552239806,0.044191107853444475,22.628986883886302,0.357492876946247,7.824655292231553,0.1278011570673045,21.88758377249591,0.04568800331704987,61.22523044224724,0.016333135747741836,171.26279819962156,0.00583897968801382,1.431673953992601,5.031624504003012,-0.1288623576412247,3.0602733538751212,-0.6238463379848352,1.0286398416724551
20,4.1515,144.13389967260542,0.9269259154861342,22.78229180724719,0.5332886697126415,2.555485917117746,0.028803078314192373,4.478782964896078,0.18222486285068923,7.784714425373042,1.6245442685445708,155.49667698848745,6.3265759604903105,270.27369576456755,56.40175854898453,0.04068624541062516,1.738131650135378,0.36272002489905536,42.72037472598706,8.915052771232892,0.20868386170334344,0.24087679152113692,17.234952250000003,0.058021628693517256,71.55090426587502,0.013976063758525172,297.0435790597802,0.003366509396248385,1233.1764184666774,0.0008109139819940707,0.006937993090254696,20774.581034832685,4.813574812042191e-05,2994321.378614986,3.3396548785372764e-07,431583217.1728299,2.317050247112701e-09,62205772124.36894,1.6075678604240856e-11,1.0788348705036923,0.859191652799808,1.1638846778147185,0.7964070093495069,1.2556393756714732,0.738210296240866,1.3546275432518708,0.684266254664355,1.4614194302048669,0.04389374029885324,519.0328199905624,0.0019266604374231727,11824.757162563397,8.456833288432774e-05,269395.0682273556,3.7120204411316515e-06,6137437.055788882,1.6293446122706735e-07,1.8751570336921695,0.2843968052438789,3.516213901005216,0.15166559393903337,6.593453228436112,0.08088154283292479,12.363760197622318,0.043133210381676494,23.183991897454774,0.3913150110910684,6.530508272587128,0.153127437905203,16.688621922217347,0.059921065062221404,42.64753829832892,0.0234480122394118,108.98518352111928,0.009175559169528936,1.4234697147199484,4.970742726362619,-0.0758816351793754,3.1259835590712757,-0.62869240721792,0.9382423883981565
21,1.7747,61.8351004544795,0.6505659315556683,5.2035523352380935,0.124105048919542,1.062142389928817,0.02870052748287297,2.7279325798020833,0.34105547242829776,14.299982276712594,1.6708682534729995,95.04816876379628,11.8832475337543,498.24806478717517,58.217336056631346,0.12502342431536265,5.242058540079492,0.6125035002126864,41.9286111285576,4.899109935332519,0.1168440786247683,0.5634755169887868,3.1495600899999996,0.3175046582457806,5.5895242917229995,0.17890610145138933,9.919728760520806,0.10080920800776995,17.604542631296276,0.056803520599408325,0.016172044561262734,3823.579648215571,0.00026153502529146756,236431.43164311323,4.229556083344589e-06,14619761.32624831,6.840056945420857e-08,904014410.2290788,1.1061770572292077e-09,1.537123220714534,0.42323603130089454,2.362747795659822,0.27534294297119044,3.6318345014007916,0.17912873819133177,5.582577145895348,0.11653505442983518,8.58110896238601,0.19217640864839,27.076956905561815,0.036931772040992995,140.89636233707742,0.007097415315859054,733.1615952656517,0.0013639557860878717,3815.0447311514677,0.0002621201245255589,8.057689906301118,0.015402063167321912,64.92636662610693,0.0019114738028423617,523.1565290159875,0.00023722354981017428,4215.4330832676505,2.9440640254059086e-05,33966.65260573355,0.9414933529458498,1.128146456483699,0.8864097336412184,1.1982521734793221,0.8345488722097083,1.2727144272767266,0.7857222158938958,1.3518039434845879,0.7397522435259867,0.5736313945583821,4.124471171749659,-0.4299126309686375,1.6493415337444577,-2.0866269033159837,0.06028799097798858
22,4.0583,138.3756025283266,0.8691614962962532,21.83090820573704,0.5281019746053317,2.3828380111588245,0.029328146912091915,4.669212818669007,0.18589698430107007,7.684690069626995,1.703137175500387,159.20585888581672,6.338517904260267,262.02439904099833,58.07176227687908,0.039813345743803845,1.6458213339304528,0.36475895223509613,41.338433210843434,9.161725683199172,0.22162730833243027,0.24640859473178425,16.46979889,0.06071719555769269,66.839384835287,0.014961238833425988,271.2542754770452,0.003686577836391097,1100.8312261684928,0.0009084044640344718,0.0072267074666958865,19147.807375077427,5.2225300809198076e-05,2649589.3826226746,3.7741697130827047e-07,366638527.27306944,2.727482044611225e-09,50733827121.50929,1.9710714857070904e-11,1.1505341691518634,0.7554417066439417,1.3237288743859685,0.6566008441112435,1.5229953006739916,0.5706921721371113,1.7522581328831432,0.49602366225925054,2.0160328550563027,0.04580661466650323,476.58855308731677,0.002098245947205509,10404.360954354246,9.611354357919483e-05,227136.64893386216,4.402636054964343e-06,4958599.333033864,2.0166985328660562e-07,1.893573681006085,0.2788916955820504,3.585621285398935,0.14728325513790988,6.789638096086631,0.07778057786463108,12.85668000230591,0.04107607675625543,24.34507087748372,0.41966763805051055,5.677916987423343,0.17612092642689434,13.529556421836741,0.07391225320484249,32.238741316070566,0.031018580725467527,76.81969823984942,0.013017494508736049,1.400764166714451,4.929971745334238,-0.14022632944545377,3.083326773257467,-0.6384658802015728,0.8682922189528741
23,3.4299,137.5588175386131,0.9960601578737884,24.683011988388934,0.4764360176454486,1.495666682562744,0.02493406138095959,3.4434667152248504,0.1389579197876438,7.1990778886755855,2.293224847479421,138.10292124548897,5.573015870320923,288.72463970803494,91.97157303986575,0.040354076655731576,2.0906483157934352,0.6659639941748874,51.807611251501555,16.50301653179566,0.31854424732461195,0.29155368961194206,11.76421401,0.08500355392633664,40.350077632899,0.02478309977735113,138.39673127308026,0.007225604180107622,474.68694859353803,0.0021066515583858486,0.007269617592629403,18922.428282621455,5.284733994306692e-05,2602946.859516617,3.841799521737859e-07,358058292.1109523,2.7928413390580764e-09,49254075272.677925,2.0302888531839252e-11,1.0039554258797196,0.9921358381035563,1.007926497153329,0.9882269795336718,1.0119132757050247,0.9843335212494462,1.01591582366378,0.9804554025761855,1.0199342034043164,0.04051369421488784,609.2510808189518,0.0016413594189374366,15038.151731793103,6.649753359555729e-05,371186.879479061,2.6940607421346396e-06,9162010.19611434,1.091463531031766e-07,2.0989177202471168,0.22699127890985418,4.405455596367354,0.10814682096405823,9.246688816977269,0.05152504070113121,19.408039011564437,0.024548385200666607,40.73587699661993,0.6685981653924081,2.2370188253282444,0.447023506766094,3.3458345253091015,0.29887909651109124,5.004253224872957,0.19983001560145608,7.48469481954965,0.13360598182146985,1.2325311062338968,4.9240515895589105,-0.003947623749838331,3.206115233259628,-0.74142184056904,0.4025720489538248
24,3.1769,74.37409770519024,1.0,24.326489248251242,0.4267141568140916,1.5987374449603422,0.042715140055787165,3.1769,0.13059426568214638,7.4450307056114235,1.987130538547438,74.37409770519024,3.0573296847812417,174.29489159787386,46.52052026406071,0.041107452448029956,2.3434891578618853,0.6254935750409009,57.008863802120516,15.216062728082708,0.26690696346620973,0.31477226226824895,10.09269361,0.09908157709347129,32.063478329609,0.031188132170817874,101.86246430533481,0.009817158919329496,323.60686285161813,0.003090169322084263,0.013445541268465224,5531.5064094611835,0.00018078258000200141,411400.7981541521,2.4307196400365257e-06,30597563.157910157,3.2682341232180036e-08,2275666151.8471394,4.3943176778733925e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041107452448029956,591.7780791452833,0.0016898226467670443,14395.883079678506,6.94643040975804e-05,350201.29495688115,2.855500577526779e-06,8519168.036492232,1.1738235420600414e-07,2.3434891578618853,0.18208497162556114,5.491941433016209,0.07769823513571911,12.870305203885952,0.033154936891881405,30.16142070368013,0.014147680940043593,70.68296240478539,0.6254935750409009,2.5559614179183234,0.39124221241744717,4.086311226699953,0.24471949015190056,6.532938769887045,0.15307046877729882,10.444453837051576,0.09574459474869924,1.1559058785565497,4.309107732097283,0.0,3.191565849147712,-0.8516409118975024,0.46921422084511044
25,2.9247,60.30996268043774,1.0000000000000002,22.024865403786087,0.3816078990344601,1.0193183677477808,0.04849447537377869,2.9246999999999996,0.13279082284413155,7.664149529923365,2.869270379638332,60.30996268043773,2.7382670256895385,158.04170414981797,59.16695371014915,0.045403228653924016,2.620490829802498,0.9810477586208269,57.715957818255724,21.607444838309732,0.3743755740197598,0.34191541012753446,8.55387009,0.11690614768268008,25.017503852223,0.03997201343135367,73.16869351659662,0.013667047366004605,213.99647792799013,0.0046729741053799035,0.01658100843634516,3637.2915985157933,0.0002749298407661494,219364.92056435722,4.558614009146555e-06,13229890.172633573,7.558641734370026e-08,797894182.5778209,1.2532990236490001e-09,0.9999999999999998,1.0000000000000004,0.9999999999999996,1.0000000000000007,0.9999999999999993,1.0000000000000009,0.9999999999999991,1.000000000000001,0.9999999999999989,0.04540322865392401,485.0946960548933,0.002061453172200506,10684.145388699546,9.359662973677655e-05,235316.8641405893,4.2495891811755285e-06,5182822.259937496,1.929450692781542e-07,2.6204908298024976,0.14562458860549468,6.866972189078982,0.055571493305500395,17.994837649990256,0.02120652080651957,47.155307045584195,0.008092575850806496,123.57004968947447,0.9810477586208267,1.0390099348280002,0.9624547046949479,1.0590819108426053,0.9442140308150484,1.079541644671285,0.9263190585894394,1.1003966271620893,0.9087632361969238,1.0731919113211985,4.09949730866711,2.2204460492503128e-16,3.0921720607382395,-0.9633616398464042,0.01913413699237698
26,2.9217,61.240290142306925,0.4875882774705012,14.57012953133555,0.2904809159595381,2.1638542751150744,0.04770878768227108,5.992145699558499,0.20052670044671775,10.058147848883028,1.3502295573229501,125.5983643823593,4.2031397188747865,210.82379866509802,28.301485384938943,0.033464924002347365,1.6785552877367638,0.22533323203780492,50.15864633725219,6.733415322323729,0.13424236525543767,0.34226648868809256,8.53633089,0.11714634927887618,24.940597961313,0.040095269630309814,72.86894506356819,0.013723267149368456,212.90119679222718,0.00469701446054299,0.016329119239576646,3750.373136713935,0.00026664013514031214,229673.93903427507,4.353998560762988e-06,14065298.664585518,7.109696166764394e-08,861362971.1574192,1.1609507646425678e-09,2.0509106682953413,0.2377423283266505,4.206234569327644,0.11592037235061785,8.626611351586726,0.056521414678176875,17.69240925220691,0.027559179223128165,36.285550883198354,0.06863356965010704,212.28867455989626,0.0047105668829160955,3093.0734863732264,0.00032330302025010947,45066.48134639755,2.2189440358425858e-05,656624.4707385297,1.5229405003369175e-06,3.4425669469428852,0.08437916253669225,11.851267184183659,0.024510536421557108,40.798780687659544,0.0071198430703935285,140.45253387090847,0.0020681785365760826,483.5172507183655,0.4621383295078037,4.682265323933784,0.21357183560026335,10.131739838417188,0.09869973133422098,21.923608563712747,0.04561292896166592,47.43949411653928,0.021079482794302405,1.0721656386531262,4.114805308569032,-0.7182839229468282,2.678973510444572,-1.2362173986190546,0.7718910181969243
27,3.5357,112.56968868261075,0.6326694290668479,16.06882146903456,0.4555377828335465,3.604134789706391,0.031408987991153416,5.588542511394869,0.22003480509217643,7.761595488319669,0.9810121447450176,177.92813041187205,7.005472610392634,247.1138353934161,31.233484664368277,0.03937248480145443,1.388840734859583,0.17553989125872507,35.274398907337414,4.458440765014673,0.12639310386908606,0.28282942557343665,12.501174489999999,0.07999248397020016,44.20040264429299,0.022624228291484052,156.27936362942674,0.006398797491722729,552.5569459845641,0.0018097682189446868,0.008883386031380893,12671.934810099901,7.891454738253315e-05,1426475.756579284,7.010283878907406e-07,160577931.83142164,6.227505788590071e-09,18076207795.560623,5.532133793270468e-11,1.580604268290542,0.40027060647577123,2.4983098529382795,0.2532389760712671,3.9488392170665607,0.16021655840848173,6.241552121288488,0.10136411853534942,9.86542392366647,0.062232317530383365,258.207023403706,0.0038728613452024604,4149.08256112498,0.00024101713698578716,66670.86693500198,1.4999054999163411e-05,1071322.2579643063,9.334259533636213e-07,2.1952075934948296,0.20751467158890338,4.818936378537361,0.09453077340104059,10.578565730733692,0.043062338924650424,23.22214782039078,0.01961652239736198,50.97743523258126,0.2774591013787984,12.989787582371932,0.07698355293793036,46.81694533652276,0.021359787419105315,168.73458143514404,0.005926467422947126,608.1421751769489,0.0016443523255216328,1.2629112995471832,4.72357248481799,-0.4578072222093243,2.7768808397256057,-0.7862766176792105,1.282081739076248
28,4.0017,129.4285394207218,0.9992152003568564,24.820240488254797,0.4761407801091369,1.3146701405534849,0.030918219566644655,4.0048429993567405,0.1612272855250394,8.404447102982367,3.0438814091535216,129.53019467127612,5.214636799428626,271.8283012663929,98.44944022706069,0.04025807891868315,2.0985709313279677,0.7600501217257283,52.12794519000392,18.879443384791042,0.36217509276408943,0.24989379513706678,16.013602889999998,0.0624469088480063,64.08163468491298,0.015605095046606768,256.43547751861627,0.003899616424671207,1026.1778503862465,0.0009744899479399274,0.007726271226389949,16751.746816581333,5.969526706374124e-05,2168154.123215848,4.612218242662476e-07,280621021.4068429,3.5635249098113903e-09,36320368931.438774,2.7532759975199582e-11,1.0007854160373695,0.9984310166241926,1.0015714489530907,0.9976474483186425,1.0023580992316699,0.996864494957219,1.0031453673579935,0.996082156057314,1.0039332538173293,0.040289698259499566,616.0443378948027,0.0016232597858415227,15290.368617976701,6.540064696833484e-05,379510.62625224586,2.6349723323302655e-06,9419545.011428926,1.0616224019171622e-07,2.1002191825929897,0.22671004248293747,4.410920614931566,0.10794589648640142,9.263900088374141,0.05139744336261531,19.456220671228266,0.024472418778290834,40.86232787447586,0.7606470772805363,1.7283575784629197,0.578583976175422,2.2722201006045273,0.4400982104391862,2.9872199190302076,0.3347594174869613,3.9272088308156126,0.254633772503592,1.386719270832971,4.863128909686369,-0.0007851077596005401,3.2116594690226226,-0.7420417119462583,0.2735857904776255
29,3.5153,72.88584136024991,1.0,33.261976661786086,0.3492505505526411,0.5565259569207175,0.048230217754159796,3.5153,0.10568524040961903,10.065266882006398,6.316506815693393,72.88584136024991,2.1912660844352874,208.69213017679732,130.96575362545616,0.030064358777236375,2.8632739402060703,1.796861381871645,95.23815097543459,59.76716134827935,0.6275548268854515,0.28447074218416635,12.357334089999998,0.08092360315881045,43.43973652657699,0.02302039745080376,152.70370581187612,0.0065486295482046365,536.799337040488,0.0018628935078669352,0.013720085840229795,5312.345870791517,0.00018824075546327413,387194.7983892892,2.582679323585827e-06,28221018.65091568,3.543458201738417e-08,2056912688.4152942,4.861655069911739e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030064358777236375,1106.3590914492022,0.0009038656686863899,36799.690279338225,2.7174141749814294e-05,1224030.4392323042,8.169731470298947e-07,40713671.903060675,2.456177380367464e-08,2.8632739402060703,0.1219759470613229,8.198337656663195,0.04260016666534683,23.474086565333828,0.014878131661506649,67.21274033266177,0.005196195673975878,192.4484878443479,1.796861381871645,0.3097211407265203,3.2287108256616777,0.1723678542214029,5.801545795862382,0.095927185012937,10.424573595744912,0.053385968434035466,18.731513716672865,1.2571248701270528,4.288894400127455,0.0,3.504414902599758,-1.0519657044607935,-0.5860414661903832
30,3.2423,65.15893616864551,1.0,25.594786263790645,0.3075780948480475,0.6298408587151485,0.04975986703662905,3.2423,0.12667814321961868,10.5413878761483,5.147808299725377,65.15893616864551,2.5457894235603327,211.84517772904445,103.45301557851816,0.03907045715067041,3.251206821129538,1.5877026492691537,83.21394368618874,40.63690995849815,0.488342556047404,0.30842303303210683,10.51250929,0.09512476730472405,34.084708870967006,0.02933866924859638,110.51285157233633,0.009048721354777899,358.3158186529861,0.002790834085302994,0.015347089114711485,4245.68696262962,0.00023553314429489576,276644.44579003385,3.614748154961964e-06,18025857.78464313,5.5475862061440186e-08,1174545716.7746434,8.513929987723645e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03907045715067041,655.0930838891263,0.0015265006219623725,16766.967465029662,5.9641077140852605e-05,429146.9485593659,2.3302041488515103e-06,10983924.424134929,9.104214135001734e-08,3.251206821129538,0.0946042844303545,10.570345793759236,0.029098205569551238,34.36638034636795,0.008949970632579414,111.73221019964356,0.0027528149161147506,363.2645239409605,1.5877026492691537,0.3966995073070356,2.5207997024962894,0.24985755833413967,4.002280365930253,0.15737049909764483,6.354431140105381,0.09911837028809213,10.088947155743721,1.1762829545042726,4.1768294571525235,0.0,3.242388669173005,-1.1790262569941998,-0.46228809672067966
31,4.1999,157.89038275156227,0.830545414388473,23.102708043308382,0.5316388137192192,2.983625226467357,0.0266001001885496,5.056797529960922,0.1817925410357461,7.8999122931196375,1.4076499832295377,190.10445427335998,6.834280312748646,296.9880653502301,52.91897298324767,0.035950132462027,1.5622362268438867,0.27836787510066985,43.45564591435172,7.743166882478142,0.17818552042096958,0.23810090716445628,17.639160010000005,0.05669204199253702,74.08270812599902,0.013498426627428515,311.13996585838333,0.003213987625283581,1306.7567426086243,0.0007652533691953573,0.006333507985559084,24929.37296543483,4.0113323403140693e-05,3936108.239268955,2.540580541011057e-07,621473636.449753,1.609078714444955e-09,98124710329.05678,1.0191112887330269e-11,1.2040280792306772,0.6898056853617203,1.449683615575914,0.5729149487962746,1.7454597791540514,0.4758318835573526,2.1015825852692545,0.39519998890838903,2.5303644434863815,0.04328496893634279,533.7351189343458,0.00187358853582016,12330.726625200668,8.10982215724636e-05,284873.1771838603,3.510334001556731e-06,6581341.841848383,1.5194469821357098e-07,1.8809762835114257,0.2826398282527786,3.538071779132455,0.15026230300211108,6.655029105909223,0.0798852725147602,12.517951914293496,0.04247011151338365,23.545970668922514,0.3351627379769846,8.902019492012386,0.11233406092822883,26.560289922872283,0.037650191428778575,79.24595103616846,0.012618941244627025,236.4402186069092,0.004229398897919892,1.435060715482062,5.061901012196811,-0.18567266823484838,3.139949841968746,-0.6317909417925299,1.0931390801064833
