wavenumber,absorbance
2772.55402,0.06165
2771.58965,0.06158
2770.62528,0.06141
2769.66092,0.06122
2768.69655,0.06111
2767.73218,0.06111
2766.76782,0.06112
2765.80345,0.06104
2764.83908,0.0609
2763.87472,0.06079
2762.91035,0.06069
2761.94598,0.06053
2760.98162,0.06034
2760.01725,0.06018
2759.05288,0.06005
2758.08852,0.05991
2757.12415,0.05979
2756.15979,0.0597
2755.19542,0.0596
2754.23105,0.05949
2753.26669,0.0594
2752.30232,0.05931
2751.33795,0.05918
2750.37359,0.05905
2749.40922,0.05895
2748.44485,0.05884
2747.48049,0.05866
2746.51612,0.05843
2745.55175,0.05825
2744.58739,0.05816
2743.62302,0.0581
2742.65865,0.05801
2741.69429,0.05792
2740.72992,0.05787
2739.76555,0.0578
2738.80119,0.05767
2737.83682,0.05751
2736.87245,0.05738
2735.90809,0.05729
2734.94372,0.05722
2733.97935,0.05708
2733.01499,0.05685
2732.05062,0.0566
2731.08625,0.05646
2730.12189,0.0564
2729.15752,0.05632
2728.19315,0.05614
2727.22879,0.05592
2726.26442,0.05577
2725.30005,0.05574
2724.33569,0.05573
2723.37132,0.05559
2722.40695,0.05537
2721.44259,0.05521
2720.47822,0.05514
2719.51385,0.05508
2718.54949,0.05498
2717.58512,0.0549
2716.62075,0.05486
2715.65639,0.0548
2714.69202,0.05466
2713.72765,0.05446
2712.76329,0.05433
2711.79892,0.05427
2710.83455,0.05416
2709.87019,0.05397
2708.90582,0.0538
2707.94145,0.05371
2706.97709,0.05365
2706.01272,0.05355
2705.04835,0.05338
2704.08399,0.0532
2703.11962,0.05301
2702.15525,0.05282
2701.19089,0.05266
2700.22652,0.0526
2699.26215,0.0526
2698.29779,0.05255
2697.33342,0.05242
2696.36906,0.05227
2695.40469,0.05212
2694.44032,0.052
2693.47596,0.05192
2692.51159,0.05184
2691.54722,0.05167
2690.58286,0.05147
2689.61849,0.05136
2688.65412,0.05137
2687.68976,0.05138
2686.72539,0.05132
2685.76102,0.05122
2684.79666,0.05107
2683.83229,0.05089
2682.86792,0.05073
2681.90356,0.05057
2680.93919,0.0504
2679.97482,0.05028
2679.01046,0.05024
2678.04609,0.05022
2677.08172,0.05017
2676.11736,0.05009
2675.15299,0.04999
2674.18862,0.04983
2673.22426,0.04971
2672.25989,0.04969
2671.29552,0.04969
2670.33116,0.04962
2669.36679,0.04949
2668.40242,0.04936
2667.43806,0.04923
2666.47369,0.04911
2665.50932,0.04902
2664.54496,0.04893
2663.58059,0.04882
2662.61622,0.04871
2661.65186,0.04862
2660.68749,0.04856
2659.72312,0.04846
2658.75876,0.04826
2657.79439,0.04798
2656.83002,0.04772
2655.86566,0.04756
2654.90129,0.04752
2653.93692,0.04749
2652.97256,0.04735
2652.00819,0.04711
2651.04382,0.04684
2650.07946,0.04662
2649.11509,0.04648
2648.15072,0.04638
2647.18636,0.04627
2646.22199,0.04617
2645.25762,0.04612
2644.29326,0.04607
2643.32889,0.04596
2642.36452,0.04583
2641.40016,0.04571
2640.43579,0.04557
2639.47142,0.0454
2638.50706,0.04528
2637.54269,0.04516
2636.57832,0.04499
2635.61396,0.04477
2634.64959,0.04458
2633.68523,0.04448
2632.72086,0.04441
2631.75649,0.04432
2630.79213,0.04417
2629.82776,0.04402
2628.86339,0.04394
2627.89903,0.0439
2626.93466,0.04381
2625.97029,0.04363
2625.00593,0.04342
2624.04156,0.04323
2623.07719,0.04315
2622.11283,0.04322
2621.14846,0.04329
2620.18409,0.04321
2619.21973,0.04298
2618.25536,0.04278
2617.29099,0.04267
2616.32663,0.04258
2615.36226,0.04248
2614.39789,0.0424
2613.43353,0.04234
2612.46916,0.04229
2611.50479,0.04229
2610.54043,0.04231
2609.57606,0.04224
2608.61169,0.04209
2607.64733,0.04204
2606.68296,0.04212
2605.71859,0.04209
2604.75423,0.04181
2603.78986,0.04152
2602.82549,0.04146
2601.86113,0.04151
2600.89676,0.04144
2599.93239,0.0412
2598.96803,0.04098
2598.00366,0.04093
2597.03929,0.04102
2596.07493,0.04111
2595.11056,0.04105
2594.14619,0.04085
2593.18183,0.04066
2592.21746,0.04049
2591.25309,0.04036
2590.28873,0.04034
2589.32436,0.04045
2588.35999,0.04051
2587.39563,0.04042
2586.43126,0.04031
2585.46689,0.04022
2584.50253,0.04011
2583.53816,0.03996
2582.57379,0.03979
2581.60943,0.03965
2580.64506,0.0396
2579.68069,0.03964
2578.71633,0.0397
2577.75196,0.03967
2576.78759,0.03957
2575.82323,0.03944
2574.85886,0.03934
2573.89449,0.03929
2572.93013,0.03935
2571.96576,0.03949
2571.0014,0.03956
2570.03703,0.03941
2569.07266,0.03916
2568.1083,0.03905
2567.14393,0.03915
2566.17956,0.03923
2565.2152,0.0391
2564.25083,0.0389
2563.28646,0.03882
2562.3221,0.03883
2561.35773,0.03868
2560.39336,0.03836
2559.429,0.0381
2558.46463,0.038
2557.50026,0.03797
2556.5359,0.03795
2555.57153,0.03798
2554.60716,0.0381
2553.6428,0.03821
2552.67843,0.03814
2551.71406,0.03792
2550.7497,0.03774
2549.78533,0.03766
2548.82096,0.03755
2547.8566,0.03741
2546.89223,0.03741
2545.92786,0.03746
2544.9635,0.03737
2543.99913,0.03717
2543.03476,0.03707
2542.0704,0.03708
2541.10603,0.03702
2540.14166,0.03683
2539.1773,0.03664
2538.21293,0.03658
2537.24856,0.03674
2536.2842,0.03692
2535.31983,0.03691
2534.35546,0.03679
2533.3911,0.03681
2532.42673,0.03687
2531.46236,0.03669
2530.498,0.03637
2529.53363,0.03627
2528.56926,0.03634
2527.6049,0.03628
2526.64053,0.03617
2525.67616,0.03619
2524.7118,0.03619
2523.74743,0.03608
2522.78306,0.03608
2521.8187,0.03623
2520.85433,0.03617
2519.88996,0.03591
2518.9256,0.03578
2517.96123,0.03581
2516.99686,0.03574
2516.0325,0.03556
2515.06813,0.03539
2514.10376,0.03516
2513.1394,0.03489
2512.17503,0.03478
2511.21066,0.0349
2510.2463,0.03507
2509.28193,0.03515
2508.31757,0.03516
2507.3532,0.03516
2506.38883,0.03513
2505.42447,0.03499
2504.4601,0.03477
2503.49573,0.03463
2502.53137,0.03464
2501.567,0.03466
2500.60263,0.03466
2499.63827,0.03472
2498.6739,0.03478
2497.70953,0.03468
2496.74517,0.03444
2495.7808,0.03419
2494.81643,0.034
2493.85207,0.03391
2492.8877,0.03391
2491.92333,0.03388
2490.95897,0.03376
2489.9946,0.03365
2489.03023,0.03362
2488.06587,0.03353
2487.1015,0.03333
2486.13713,0.0333
2485.17277,0.03354
2484.2084,0.03367
2483.24403,0.0334
2482.27967,0.03308
2481.3153,0.03308
2480.35093,0.03325
2479.38657,0.03333
2478.4222,0.03331
2477.45783,0.03324
2476.49347,0.03311
2475.5291,0.03297
2474.56473,0.03287
2473.60037,0.03281
2472.636,0.03278
2471.67163,0.03274
2470.70727,0.03262
2469.7429,0.03236
2468.77853,0.03203
2467.81417,0.0318
2466.8498,0.03172
2465.88543,0.03173
2464.92107,0.03173
2463.9567,0.03166
2462.99233,0.03158
2462.02797,0.03169
2461.0636,0.03196
2460.09923,0.03202
2459.13487,0.03173
2458.1705,0.03143
2457.20613,0.03133
2456.24177,0.03123
2455.2774,0.03101
2454.31303,0.03086
2453.34867,0.03086
2452.3843,0.03087
2451.41993,0.03074
2450.45557,0.0305
2449.4912,0.03031
2448.52684,0.0303
2447.56247,0.03033
2446.5981,0.03025
2445.63374,0.03018
2444.66937,0.03021
2443.705,0.03027
2442.74064,0.03023
2441.77627,0.03008
2440.8119,0.02989
2439.84754,0.02986
2438.88317,0.03002
2437.9188,0.03009
2436.95444,0.02985
2435.99007,0.02956
2435.0257,0.02947
2434.06134,0.0295
2433.09697,0.02937
2432.1326,0.02918
2431.16824,0.02921
2430.20387,0.02942
2429.2395,0.0295
2428.27514,0.02935
2427.31077,0.02918
2426.3464,0.02913
2425.38204,0.02908
2424.41767,0.02899
2423.4533,0.02888
2422.48894,0.02874
2421.52457,0.02855
2420.5602,0.02834
2419.59584,0.02816
2418.63147,0.02805
2417.6671,0.02801
2416.70274,0.02799
2415.73837,0.02789
2414.774,0.02771
2413.80964,0.02761
2412.84527,0.02771
2411.8809,0.02789
2410.91654,0.02792
2409.95217,0.02777
2408.9878,0.02761
2408.02344,0.02754
2407.05907,0.02756
2406.0947,0.02772
2405.13034,0.02786
2404.16597,0.02765
2403.2016,0.02721
2402.23724,0.02704
2401.27287,0.02715
2400.3085,0.0271
2399.34414,0.02681
2398.37977,0.02664
2397.4154,0.0267
2396.45104,0.02678
2395.48667,0.02676
2394.5223,0.02668
2393.55794,0.0266
2392.59357,0.02653
2391.6292,0.02646
2390.66484,0.02638
2389.70047,0.02631
2388.7361,0.02624
2387.77174,0.02616
2386.80737,0.02609
2385.84301,0.02602
2384.87864,0.02594
2383.91427,0.02587
2382.94991,0.0258
2381.98554,0.02572
2381.02117,0.02565
2380.05681,0.02558
2379.09244,0.0255
2378.12807,0.02543
2377.16371,0.02536
2376.19934,0.02528
2375.23497,0.02521
2374.27061,0.02514
2373.30624,0.02506
2372.34187,0.02499
2371.37751,0.02492
2370.41314,0.02485
2369.44877,0.02477
2368.48441,0.0247
2367.52004,0.02463
2366.55567,0.02455
2365.59131,0.02448
2364.62694,0.02441
2363.66257,0.02434
2362.69821,0.02426
2361.73384,0.02419
2360.76947,0.02412
2359.80511,0.02404
2358.84074,0.02397
2357.87637,0.0239
2356.91201,0.02383
2355.94764,0.02375
2354.98327,0.02368
2354.01891,0.02361
2353.05454,0.02354
2352.09017,0.02346
2351.12581,0.02339
2350.16144,0.02332
2349.19707,0.02325
2348.23271,0.02317
2347.26834,0.0231
2346.30397,0.02303
2345.33961,0.02296
2344.37524,0.02288
2343.41087,0.02281
2342.44651,0.02274
2341.48214,0.02267
2340.51777,0.02259
2339.55341,0.02252
2338.58904,0.02245
2337.62467,0.02238
2336.66031,0.02231
2335.69594,0.02223
2334.73157,0.02216
2333.76721,0.02209
2332.80284,0.02202
2331.83847,0.02194
2330.87411,0.02187
2329.90974,0.0218
2328.94537,0.02173
2327.98101,0.02166
2327.01664,0.02158
2326.05227,0.02151
2325.08791,0.02144
2324.12354,0.02137
2323.15918,0.0213
2322.19481,0.02123
2321.23044,0.02115
2320.26608,0.02108
2319.30171,0.02101
2318.33734,0.02094
2317.37298,0.02087
2316.40861,0.02079
2315.44424,0.02072
2314.47988,0.02065
2313.51551,0.02058
2312.55114,0.02051
2311.58678,0.02044
2310.62241,0.02036
2309.65804,0.02029
2308.69368,0.02022
2307.72931,0.02015
2306.76494,0.02008
2305.80058,0.02001
2304.83621,0.01994
2303.87184,0.01986
2302.90748,0.01979
2301.94311,0.01972
2300.97874,0.01965
2300.01438,0.01958
2299.05001,0.01951
2298.08564,0.01944
2297.12128,0.01936
2296.15691,0.0193
2295.19254,0.01923
2294.22818,0.01913
2293.26381,0.01912
2292.29944,0.01926
2291.33508,0.01932
2290.37071,0.01914
2289.40634,0.01901
2288.44198,0.01907
2287.47761,0.01901
2286.51324,0.01867
2285.54888,0.01842
2284.58451,0.0185
2283.62014,0.01875
2282.65578,0.01901
2281.69141,0.01927
2280.72704,0.01949
2279.76268,0.01954
2278.79831,0.01952
2277.83394,0.01961
2276.86958,0.01973
2275.90521,0.01953
2274.94084,0.01899
2273.97648,0.01845
2273.01211,0.01806
2272.04774,0.01783
2271.08338,0.01779
2270.11901,0.01792
2269.15464,0.01797
2268.19028,0.01773
2267.22591,0.0173
2266.26154,0.01688
2265.29718,0.01663
2264.33281,0.01671
2263.36844,0.01719
2262.40408,0.01788
2261.43971,0.01843
2260.47535,0.01863
2259.51098,0.01841
2258.54661,0.01792
2257.58225,0.01763
2256.61788,0.01785
2255.65351,0.01816
2254.68915,0.018
2253.72478,0.01738
2252.76041,0.01676
2251.79605,0.01647
2250.83168,0.01671
2249.86731,0.01733
2248.90295,0.01768
2247.93858,0.01743
2246.97421,0.01706
2246.00985,0.01692
2245.04548,0.01669
2244.08111,0.01616
2243.11675,0.01583
2242.15238,0.01593
2241.18801,0.01617
2240.22365,0.01633
2239.25928,0.01659
2238.29491,0.01716
2237.33055,0.01773
2236.36618,0.01782
2235.40181,0.01737
2234.43745,0.01691
2233.47308,0.01683
2232.50871,0.01689
2231.54435,0.01671
2230.57998,0.01616
2229.61561,0.01541
2228.65125,0.01473
2227.68688,0.01442
2226.72251,0.01476
2225.75815,0.01558
2224.79378,0.01618
2223.82941,0.01623
2222.86505,0.0164
2221.90068,0.01693
2220.93631,0.01694
2219.97195,0.01592
2219.00758,0.0145
2218.04321,0.01377
2217.07885,0.01444
2216.11448,0.01602
2215.15011,0.01676
2214.18575,0.01582
2213.22138,0.01477
2212.25701,0.01506
2211.29265,0.0158
2210.32828,0.01568
2209.36391,0.01488
2208.39955,0.01414
2207.43518,0.01361
2206.47081,0.01368
2205.50645,0.01453
2204.54208,0.01521
2203.57771,0.01492
2202.61335,0.01454
2201.64898,0.01525
2200.68462,0.01633
2199.72025,0.0163
2198.75588,0.0151
2197.79152,0.01409
2196.82715,0.01435
2195.86278,0.01543
2194.89842,0.01616
2193.93405,0.01595
2192.96968,0.01484
2192.00532,0.01326
2191.04095,0.01204
2190.07658,0.012
2189.11222,0.01299
2188.14785,0.01419
2187.18348,0.01496
2186.21912,0.01472
2185.25475,0.01327
2184.29038,0.01151
2183.32602,0.01096
2182.36165,0.01179
2181.39728,0.01278
2180.43292,0.01332
2179.46855,0.01356
2178.50418,0.01311
2177.53982,0.01175
2176.57545,0.01065
2175.61108,0.01045
2174.64672,0.01043
2173.68235,0.01072
2172.71798,0.0119
2171.75362,0.01331
2170.78925,0.01393
2169.82488,0.01383
2168.86052,0.01302
2167.89615,0.01157
2166.93178,0.01136
2165.96742,0.01347
2165.00305,0.01581
2164.03868,0.01571
2163.07432,0.01358
2162.10995,0.01179
2161.14558,0.01143
2160.18122,0.0124
2159.21685,0.01365
2158.25248,0.01403
2157.28812,0.01329
2156.32375,0.01166
2155.35938,0.01004
2154.39502,0.0098
2153.43065,0.01178
2152.46628,0.01385
2151.50192,0.0132
2150.53755,0.01063
2149.57318,0.00927
2148.60882,0.01015
2147.64445,0.01136
2146.68008,0.01184
2145.71572,0.0121
2144.75135,0.01198
2143.78698,0.01121
2142.82262,0.01051
2141.85825,0.01063
2140.89388,0.01128
2139.92952,0.0119
2138.96515,0.01223
2138.00079,0.01208
2137.03642,0.01169
2136.07205,0.01164
2135.10769,0.01209
2134.14332,0.01266
2133.17895,0.01281
2132.21459,0.01251
2131.25022,0.0122
2130.28585,0.01236
2129.32149,0.01282
2128.35712,0.01289
2127.39275,0.01237
2126.42839,0.01206
2125.46402,0.01237
2124.49965,0.01254
2123.53529,0.01216
2122.57092,0.01198
2121.60655,0.01235
2120.64219,0.01253
2119.67782,0.01216
2118.71345,0.01174
2117.74909,0.01145
2116.78472,0.01111
2115.82035,0.0109
2114.85599,0.01111
2113.89162,0.0115
2112.92725,0.01174
2111.96289,0.01193
2110.99852,0.01227
2110.03415,0.01262
2109.06979,0.01263
2108.10542,0.01221
2107.14105,0.01171
2106.17669,0.01152
2105.21232,0.01159
2104.24795,0.01158
2103.28359,0.01146
2102.31922,0.0115
2101.35485,0.01173
2100.39049,0.01187
2099.42612,0.01156
2098.46175,0.01068
2097.49739,0.0098
2096.53302,0.00979
2095.56865,0.01066
2094.60429,0.0114
2093.63992,0.01137
2092.67555,0.01114
2091.71119,0.01124
2090.74682,0.01138
2089.78245,0.01115
2088.81809,0.01077
2087.85372,0.01067
2086.88935,0.01093
2085.92499,0.01122
2084.96062,0.01123
2083.99625,0.01105
2083.03189,0.01096
2082.06752,0.01102
2081.10315,0.01093
2080.13879,0.0106
2079.17442,0.0103
2078.21005,0.0102
2077.24569,0.01034
2076.28132,0.01055
2075.31696,0.01048
2074.35259,0.01015
2073.38822,0.00996
2072.42386,0.00991
2071.45949,0.00963
2070.49512,0.00923
2069.53076,0.00911
2068.56639,0.00928
2067.60202,0.00961
2066.63766,0.00987
2065.67329,0.0097
2064.70892,0.00888
2063.74456,0.008
2062.78019,0.00803
2061.81582,0.0089
2060.85146,0.00958
2059.88709,0.00955
2058.92272,0.00922
2057.95836,0.00899
2056.99399,0.00883
2056.02962,0.00854
2055.06526,0.00805
2054.10089,0.00769
2053.13652,0.00768
2052.17216,0.00755
2051.20779,0.00709
2050.24342,0.00703
2049.27906,0.00756
2048.31469,0.00762
2047.35032,0.00672
2046.38596,0.00581
2045.42159,0.00571
2044.45722,0.00579
2043.49286,0.00542
2042.52849,0.00505
2041.56412,0.00537
2040.59976,0.00593
2039.63539,0.0055
2038.67102,0.00388
2037.70666,0.00242
2036.74229,0.00267
2035.77792,0.00417
2034.81356,0.00487
2033.84919,0.00446
2032.88482,0.00439
2031.92046,0.00516
2030.95609,0.00584
2029.99172,0.00611
2029.02736,0.00621
2028.06299,0.00592
2027.09862,0.00589
2026.13426,0.007
2025.16989,0.0084
2024.20552,0.00805
2023.24116,0.00578
2022.27679,0.00363
2021.31242,0.00316
2020.34806,0.0046
2019.38369,0.00703
2018.41932,0.00892
2017.45496,0.00894
2016.49059,0.00705
2015.52622,0.00473
2014.56186,0.0033
2013.59749,0.00277
2012.63313,0.0022
2011.66876,0.00176
2010.70439,0.00237
2009.74003,0.00359
2008.77566,0.00427
2007.81129,0.00394
2006.84693,0.0028
2005.88256,0.00173
2004.91819,0.00252
2003.95383,0.0054
2002.98946,0.00774
2002.02509,0.00756
2001.06073,0.0057
2000.09636,0.00408
1999.13199,0.00376
1998.16763,0.00471
1997.20326,0.00613
1996.23889,0.00703
1995.27453,0.00692
1994.31016,0.00587
1993.34579,0.00486
1992.38143,0.00474
1991.41706,0.00515
1990.45269,0.00523
1989.48833,0.00507
1988.52396,0.00529
1987.55959,0.00524
1986.59523,0.00415
1985.63086,0.00303
1984.66649,0.00315
1983.70213,0.00382
1982.73776,0.00429
1981.77339,0.00536
1980.80903,0.00654
1979.84466,0.00625
1978.88029,0.00451
1977.91593,0.00233
1976.95156,0.00047
1975.98719,0.0004
1975.02283,0.00318
1974.05846,0.00668
1973.09409,0.00813
1972.12973,0.00743
1971.16536,0.00587
1970.20099,0.00411
1969.23663,0.00278
1968.27226,0.00285
1967.30789,0.00376
1966.34353,0.00411
1965.37916,0.00352
1964.41479,0.00263
1963.45043,0.00206
1962.48606,0.00224
1961.52169,0.00346
1960.55733,0.0049
1959.59296,0.00538
1958.62859,0.00464
1957.66423,0.00343
1956.69986,0.00285
1955.73549,0.00319
1954.77113,0.0036
1953.80676,0.00347
1952.8424,0.00366
1951.87803,0.00464
1950.91366,0.00513
1949.9493,0.00442
1948.98493,0.00366
1948.02056,0.00374
1947.0562,0.00395
1946.09183,0.00369
1945.12746,0.00341
1944.1631,0.00353
1943.19873,0.00379
1942.23436,0.00387
1941.27,0.00387
1940.30563,0.00405
1939.34126,0.00459
1938.3769,0.00527
1937.41253,0.00546
1936.44816,0.00488
1935.4838,0.00409
1934.51943,0.00366
1933.55506,0.00351
1932.5907,0.00337
1931.62633,0.0032
1930.66196,0.00303
1929.6976,0.0029
1928.73323,0.003
1927.76886,0.00339
1926.8045,0.00371
1925.84013,0.00364
1924.87576,0.00325
1923.9114,0.00282
1922.94703,0.00271
1921.98266,0.00311
1921.0183,0.00363
1920.05393,0.00356
1919.08956,0.00279
1918.1252,0.00209
1917.16083,0.0022
1916.19646,0.00267
1915.2321,0.00263
1914.26773,0.00225
1913.30336,0.00234
1912.339,0.00295
1911.37463,0.00334
1910.41026,0.00312
1909.4459,0.00258
1908.48153,0.00225
1907.51716,0.00237
1906.5528,0.00269
1905.58843,0.00274
1904.62406,0.00243
1903.6597,0.00214
1902.69533,0.00211
1901.73096,0.00207
1900.7666,0.00187
1899.80223,0.00179
1898.83786,0.0021
1897.8735,0.00245
1896.90913,0.00231
1895.94476,0.00191
1894.9804,0.00177
1894.01603,0.00187
1893.05166,0.00183
1892.0873,0.00172
1891.12293,0.00169
1890.15857,0.00161
1889.1942,0.00147
1888.22983,0.00153
1887.26547,0.00183
1886.3011,0.0021
1885.33673,0.00204
1884.37237,0.00173
1883.408,0.00155
1882.44363,0.00174
1881.47927,0.00191
1880.5149,0.00174
1879.55053,0.00146
1878.58617,0.00141
1877.6218,0.00163
1876.65743,0.00192
1875.69307,0.00217
1874.7287,0.00226
1873.76433,0.00206
1872.79997,0.00168
1871.8356,0.00133
1870.87123,0.00105
1869.90687,0.00063
1868.9425,0.00016
1867.97813,6e-05
1867.01377,0.00043
1866.0494,0.001
1865.08503,0.00153
1864.12067,0.00199
1863.1563,0.0023
1862.19193,0.00244
1861.22757,0.00251
1860.2632,0.00246
1859.29883,0.00226
1858.33447,0.00215
1857.3701,0.00236
1856.40573,0.00277
1855.44137,0.00311
1854.477,0.00325
1853.51263,0.00328
1852.54827,0.00341
1851.5839,0.00377
1850.61953,0.00411
1849.65517,0.00409
1848.6908,0.0038
1847.72643,0.00373
1846.76207,0.00398
1845.7977,0.00395
1844.83333,0.00347
1843.86897,0.00333
1842.9046,0.00413
1841.94023,0.00531
1840.97587,0.00613
1840.0115,0.0065
1839.04713,0.00662
1838.08277,0.00659
1837.1184,0.00666
1836.15403,0.00703
1835.18967,0.00759
1834.2253,0.00806
1833.26093,0.0084
1832.29657,0.00854
1831.3322,0.00831
1830.36783,0.00788
1829.40347,0.00791
1828.4391,0.00871
1827.47474,0.00951
1826.51037,0.00969
1825.546,0.0095
1824.58164,0.00968
1823.61727,0.01031
1822.6529,0.01097
1821.68854,0.0114
1820.72417,0.01167
1819.7598,0.0119
1818.79544,0.0121
1817.83107,0.01224
1816.8667,0.01235
1815.90234,0.01249
1814.93797,0.01274
1813.9736,0.013
1813.00924,0.01314
1812.04487,0.01316
1811.0805,0.01319
1810.11614,0.01336
1809.15177,0.01358
1808.1874,0.0138
1807.22304,0.01402
1806.25867,0.01427
1805.2943,0.01447
1804.32994,0.01462
1803.36557,0.01466
1802.4012,0.01456
1801.43684,0.01447
1800.47247,0.01455
1799.5081,0.01486
1798.54374,0.01532
1797.57937,0.01568
1796.615,0.01587
1795.65064,0.01613
1794.68627,0.01654
1793.7219,0.0167
1792.75754,0.01656
1791.79317,0.01665
1790.8288,0.01739
1789.86444,0.01851
1788.90007,0.01955
1787.9357,0.02033
1786.97134,0.02082
1786.00697,0.02112
1785.0426,0.02149
1784.07824,0.02223
1783.11387,0.02316
1782.1495,0.02379
1781.18514,0.02414
1780.22077,0.02467
1779.2564,0.02564
1778.29204,0.02673
1777.32767,0.02757
1776.3633,0.02814
1775.39894,0.02878
1774.43457,0.0294
1773.4702,0.02958
1772.50584,0.02967
1771.54147,0.0307
1770.5771,0.03276
1769.61274,0.03464
1768.64837,0.03573
1767.684,0.03665
1766.71964,0.03792
1765.75527,0.03929
1764.79091,0.04051
1763.82654,0.04149
1762.86217,0.04213
1761.89781,0.04272
1760.93344,0.04386
1759.96907,0.04547
1759.00471,0.04694
1758.04034,0.0479
1757.07597,0.04868
1756.11161,0.04968
1755.14724,0.05091
1754.18287,0.05213
1753.21851,0.05295
1752.25414,0.0533
1751.28977,0.05352
1750.32541,0.0542
1749.36104,0.05518
1748.39667,0.05616
1747.43231,0.05718
1746.46794,0.05839
1745.50357,0.05951
1744.53921,0.06015
1743.57484,0.06059
1742.61047,0.0613
1741.64611,0.06205
1740.68174,0.06237
1739.71737,0.06256
1738.75301,0.06337
1737.78864,0.06454
1736.82427,0.06541
1735.85991,0.06515
1734.89554,0.06396
1733.93117,0.06306
1732.96681,0.06374
1732.00244,0.06508
1731.03807,0.06568
1730.07371,0.06552
1729.10934,0.06556
1728.14497,0.0658
1727.18061,0.0659
1726.21624,0.06579
1725.25187,0.06555
1724.28751,0.06518
1723.32314,0.06477
1722.35877,0.06438
1721.39441,0.06403
1720.43004,0.06345
1719.46567,0.06209
1718.50131,0.06016
1717.53694,0.05885
1716.57257,0.05876
1715.60821,0.05881
1714.64384,0.05846
1713.67947,0.05828
1712.71511,0.0584
1711.75074,0.05808
1710.78637,0.05717
1709.82201,0.05635
1708.85764,0.05572
1707.89327,0.05474
1706.92891,0.05329
1705.96454,0.05196
1705.00017,0.0511
1704.03581,0.05062
1703.07144,0.05054
1702.10708,0.04944
1701.14271,0.0467
1700.17834,0.04373
1699.21398,0.04344
1698.24961,0.04454
1697.28524,0.04443
1696.32088,0.04256
1695.35651,0.04119
1694.39214,0.04133
1693.42778,0.04186
1692.46341,0.04167
1691.49904,0.04071
1690.53468,0.03959
1689.57031,0.03852
1688.60594,0.03767
1687.64158,0.03725
1686.67721,0.03668
1685.71284,0.03472
1684.74848,0.03165
1683.78411,0.02984
1682.81974,0.03058
1681.85538,0.03193
1680.89101,0.03212
1679.92664,0.0315
1678.96228,0.03118
1677.99791,0.03102
1677.03354,0.03023
1676.06918,0.02871
1675.10481,0.02747
1674.14044,0.02747
1673.17608,0.02776
1672.21171,0.02741
1671.24734,0.02641
1670.28298,0.02543
1669.31861,0.0248
1668.35424,0.02499
1667.38988,0.02581
1666.42551,0.02644
1665.46114,0.02646
1664.49678,0.0259
1663.53241,0.02503
1662.56804,0.0244
1661.60368,0.02458
1660.63931,0.02522
1659.67494,0.02565
1658.71058,0.02576
1657.74621,0.0258
1656.78184,0.02585
1655.81748,0.0256
1654.85311,0.02381
1653.88874,0.02112
1652.92438,0.01987
1651.96001,0.0221
1650.99564,0.0253
1650.03128,0.02705
1649.06691,0.02681
1648.10254,0.02602
1647.13818,0.02562
1646.17381,0.02625
1645.20944,0.02789
1644.24508,0.02966
1643.28071,0.031
1642.31635,0.03183
1641.35198,0.03251
1640.38761,0.0332
1639.42325,0.03386
1638.45888,0.0345
1637.49451,0.03476
1636.53015,0.03469
1635.56578,0.03498
1634.60141,0.03674
1633.63705,0.03937
1632.67268,0.04164
1631.70831,0.04311
1630.74395,0.04429
1629.77958,0.04531
1628.81521,0.04607
1627.85085,0.04696
1626.88648,0.04843
1625.92211,0.05001
1624.95775,0.05088
1623.99338,0.0512
1623.02901,0.05206
1622.06465,0.05378
1621.10028,0.05551
1620.13591,0.05672
1619.17155,0.05742
1618.20718,0.05741
1617.24281,0.05688
1616.27845,0.05699
1615.31408,0.0584
1614.34971,0.06005
1613.38535,0.06104
1612.42098,0.06148
1611.45661,0.06179
1610.49225,0.06194
1609.52788,0.06209
1608.56351,0.06244
1607.59915,0.06293
1606.63478,0.06336
1605.67041,0.06371
1604.70605,0.06395
1603.74168,0.06412
1602.77731,0.06432
1601.81295,0.06467
1600.84858,0.06508
1599.88421,0.06549
1598.91985,0.06588
1597.95548,0.06619
1596.99111,0.06643
1596.02675,0.0667
1595.06238,0.06711
1594.09801,0.06762
1593.13365,0.06814
1592.16928,0.06854
1591.20491,0.06878
1590.24055,0.069
1589.27618,0.06935
1588.31181,0.06975
1587.34745,0.07001
1586.38308,0.07012
1585.41871,0.0702
1584.45435,0.07029
1583.48998,0.07028
1582.52561,0.07013
1581.56125,0.06992
1580.59688,0.06962
1579.63252,0.06928
1578.66815,0.06877
1577.70378,0.0676
1576.73942,0.06591
1575.77505,0.06478
1574.81068,0.06498
1573.84632,0.06541
1572.88195,0.06522
1571.91758,0.06428
1570.95322,0.06264
1569.98885,0.06052
1569.02448,0.05909
1568.06012,0.05898
1567.09575,0.05898
1566.13138,0.05806
1565.16702,0.05651
1564.20265,0.05523
1563.23828,0.0545
1562.27392,0.05378
1561.30955,0.05179
1560.34518,0.04788
1559.38082,0.04356
1558.41645,0.04158
1557.45208,0.04251
1556.48772,0.04426
1555.52335,0.04443
1554.55898,0.04315
1553.59462,0.04193
1552.63025,0.04149
1551.66588,0.04081
1550.70152,0.03932
1549.73715,0.0377
1548.77278,0.0368
1547.80842,0.03637
1546.84405,0.03537
1545.87968,0.03353
1544.91532,0.03163
